sampno,sequence,d16_vehtype,veh_year,veh_make,veh_model,d16_vehfueltype,veh_make_oth,d18_how_acquired,d18_replacement,d18_year_acquired,d18_season_acquired,d18_annual_mileage,d18_mpg,d18_replace_time,d18_dispose,d18_currentuse,pevowner
3906,1,6,2009,,,1,,1,1,2010,4,1200,24,4,1,1,0
3907,1,4,2015,,,1,,1,1,2016,3,3400,200,2,2,1,0
3910,1,2,2016,,,9,,1,1,2016,2,10000,60,4,1,2,1
3917,1,2,2015,,,2,,1,1,2015,2,30000,47,4,2,2,0
3917,2,12,2013,,,1,,3,1,2015,3,15000,23,4,2,1,0
3918,1,9,2016,,,1,,3,1,2016,4,11000,21,4,1,6,0
3919,1,9,2017,,,1,,1,2,2016,1,25000,9,2,1,2,0
3919,2,3,2016,,,1,,1,2,2016,2,15000,17,2,2,4,0
3919,3,9,2014,,,1,,1,2,2014,4,20000,11,1,1,1,0
3919,4,9,2016,,,1,,2,1,2016,1,30000,8,1,1,5,0
3920,1,7,2007,,,1,,1,1,2007,4,15000,25,2,1,4,0
3922,1,8,2003,,,1,,3,2,2010,3,11000,26,6,3,6,0
3922,2,3,2015,,,1,,2,2,2015,1,11000,30,2,1,6,0
3923,1,13,2016,,,1,,1,2,2016,1,3000,10,4,1,5,0
3923,2,11,2005,,,5,,1,2,2005,5,3000,10,6,2,5,0
3923,3,8,2011,,,1,,1,1,2011,5,14000,16,2,1,1,0
3923,4,9,2013,,,1,,1,1,2013,5,12000,18,4,2,3,0
3923,5,9,2016,,,1,,1,1,2016,4,12000,18,4,2,3,0
3925,1,8,2010,,,1,,2,1,2010,4,20000,28,1,2,3,0
3926,1,3,2013,,,1,,1,1,2013,2,20000,30,2,2,3,0
3926,2,8,2012,,,1,,1,1,2012,1,20000,30,2,2,3,0
3927,1,9,2006,,,1,,1,2,2005,4,10000,14,4,2,2,0
3927,2,9,1999,,,1,,1,1,1999,3,6000,16,4,2,2,0
3928,1,3,2007,,,2,,3,1,2009,2,10000,35,2,1,4,0
3929,1,4,2015,,,9,,1,1,2015,4,12000,70,4,2,3,1
3929,2,10,1996,,,1,,3,2,2002,1,4000,30,1,4,1,1
3929,3,2,2008,,,2,,3,1,2008,1,10000,50,2,2,2,1
3932,1,8,2012,,,1,,1,2,2012,4,10000,25,4,2,1,0
3932,2,10,1941,,,1,,3,1,2009,3,2000,20,4,2,5,0
3932,3,3,2000,,,1,,1,1,2000,4,12000,27,2,4,2,0
3934,1,4,2007,,,1,,1,1,2015,1,12000,123,2,2,1,0
3934,2,2,2007,,,2,,1,1,2015,4,11111,111,1,4,1,0
3934,3,4,2006,,,1,,3,1,2013,5,11111,111,1,2,1,0
3934,4,4,2006,,,1,,1,1,2015,2,12222,222,3,2,1,0
3934,5,5,2017,,,1,,2,1,2015,3,3232,12,2,1,1,0
3935,1,9,2014,,,1,,1,1,2014,2,11000,19,3,1,6,0
3935,2,5,2003,,,1,,1,2,2003,1,7000,23,5,-1,6,0
3936,1,4,2012,,,1,,2,2,2012,3,1,10,5,-1,6,0
3936,2,4,2013,,,1,,1,2,2013,3,1,12,5,-1,1,0
3936,3,4,2014,,,1,,1,2,2014,3,12,15,5,-1,6,0
3936,4,4,2015,,,1,,1,2,2014,3,15,12,5,-1,6,0
3937,1,2,2006,,,2,,1,2,2005,2,10000,40,1,3,2,0
3943,1,10,2016,,,1,,1,1,2016,4,20000,22,4,1,4,0
3945,1,3,2015,,,1,,3,1,2015,3,12000,20,2,7,3,0
3945,2,2,2004,,,1,,3,1,2009,2,2500,18,1,1,6,0
3949,1,4,2017,,,1,,1,1,2015,2,200,100,1,2,1,0
3952,1,7,2009,,,1,,3,1,2016,1,10000,20,3,2,4,0
3953,1,3,2015,,,2,,1,1,2015,3,20000,40,3,1,2,0
3953,2,3,2009,,,1,,1,1,2009,4,12000,25,2,1,2,0
3953,3,3,2010,,,1,,1,1,2010,3,15000,30,3,1,2,0
3953,4,2,2012,,,1,,1,1,2012,4,20000,35,3,1,2,0
3953,5,3,2013,,,1,,1,1,2013,1,25000,35,3,1,2,0
3956,1,2,2011,,,2,,1,1,2011,1,14000,40,3,1,2,0
3959,1,11,1986,,,1,,3,2,2014,2,5000,14,1,2,4,0
3959,2,4,2004,,,1,,3,1,2004,4,8000,20,1,2,4,0
3960,1,13,2015,,,1,,1,2,2016,3,15000,22,4,1,5,0
3960,2,13,2012,,,1,,1,2,2013,2,15000,22,4,1,5,0
3963,1,3,2014,,,1,,1,1,2014,1,10000,21,2,1,1,0
3964,1,11,2002,,,1,,1,2,2002,3,9000,10,5,-1,5,0
3964,2,11,1996,,,1,,1,2,1996,1,5000,14,5,-1,1,0
3964,3,10,1990,,,1,,1,2,1990,1,4500,20,5,-1,4,0
3965,1,4,2017,,,1,,1,1,2016,2,4555,33,2,2,1,0
3968,1,2,2015,,,1,,2,1,2015,4,20000,23,1,1,6,0
3973,1,13,2017,,,1,,1,1,2016,1,5000,25,3,1,1,0
3976,1,3,2016,,,1,,1,1,2016,2,50000,28,2,1,2,0
3976,2,3,2014,,,1,,1,1,2014,1,50000,26,1,1,2,0
3976,3,11,2016,,,1,,1,1,2016,2,50000,18,2,2,2,0
3976,4,11,2015,,,5,,1,1,2015,2,50000,14,2,2,2,0
3976,5,11,2014,,,5,,1,1,2014,2,50000,14,1,2,2,0
3977,1,13,2005,,,1,,3,1,2000,5,40000,15,1,2,1,0
3977,2,10,2005,,,1,,3,2,2010,5,15000,22,2,2,1,0
3978,1,10,1997,,,1,,3,1,2010,2,12000,17,3,7,6,0
3978,2,2,1988,,,1,,3,1,2008,2,10000,20,6,5,6,0
3980,1,3,2002,,,1,,1,1,2002,2,10000,20,4,1,3,0
3986,1,4,1994,,,1,,3,1,1994,3,12000,21,3,4,3,0
3987,1,1,2013,,,1,,1,1,2013,2,8000,33,2,1,3,0
3990,1,8,2009,,,1,,3,1,2012,2,20000,28,1,1,3,0
3991,1,2,2009,,,1,,1,2,2009,4,5000,40,2,1,2,0
3991,2,3,2012,,,2,,1,1,2014,3,6000,25,2,1,3,0
3991,3,8,2014,,,1,,3,1,2016,2,8500,24,1,1,5,0
3991,4,8,2014,,,2,,1,1,2014,3,6000,25,2,1,4,0
3991,5,8,2014,,,1,,1,1,2016,2,6000,25,2,1,2,0
3995,1,4,2013,,,1,,1,1,2013,4,15000,27,4,2,6,0
3995,2,4,2013,,,1,,1,1,2013,3,15000,24,3,2,6,0
4000,1,9,2008,,,1,,3,2,2016,2,12000,17,3,2,2,0
4000,2,4,2001,,,4,,3,2,2013,4,18000,19,2,2,2,0
4000,3,4,2007,,,1,,3,2,2016,4,13000,20,3,2,2,0
4003,1,3,2017,,,1,,1,2,2016,2,12000,33,3,2,1,0
4003,2,3,2016,,,2,,1,1,2015,3,15000,37,3,2,2,0
4003,3,2,2015,,,1,,1,2,2016,2,17000,35,2,2,2,0
4003,4,4,2015,,,1,,1,2,2016,1,21000,31,2,2,2,0
4003,5,3,2016,,,2,,1,2,2015,2,12000,35,2,2,1,0
4004,1,11,1996,,,5,,3,1,2007,4,14000,12,1,2,1,0
4004,2,9,2003,,,1,,3,1,2014,3,12000,15,3,2,1,0
4004,3,3,1995,,,1,,3,1,2013,4,10000,18,1,2,2,0
4005,1,4,2016,,,2,,1,2,2016,1,15000,55,4,1,1,1
4005,2,5,2015,,,3,,1,2,2015,3,32000,66,4,1,3,1
4005,3,11,2015,,,3,,2,2,2016,2,45000,60,4,1,5,1
4005,4,8,2016,,,3,,1,1,2016,1,19000,65,4,1,2,1
4005,5,2,2016,,,2,,3,2,2014,2,55000,67,5,-1,4,1
4010,1,3,2008,,,1,,1,1,2008,1,10000,27,1,1,3,0
4011,1,10,2016,,,1,,1,2,2016,3,10000,20,2,1,1,0
4013,1,8,2012,,,1,,3,1,2016,3,12000,22,4,7,1,0
4013,2,10,2010,,,1,,3,2,2010,2,7500,17,4,7,1,0
4015,1,12,2007,,,1,,1,2,2007,1,12000,25,1,1,2,0
4016,1,13,1992,,,1,,3,1,2010,5,5000,14,2,5,1,0
4021,1,11,2016,,,1,,1,1,2016,1,30000,15,2,1,1,0
4021,2,11,2016,,,1,,1,1,2016,1,30000,15,2,1,1,0
4021,3,11,2016,,,1,,1,1,2016,1,30000,15,2,1,1,0
4021,4,13,2016,,,1,,1,1,2016,1,30000,15,2,1,1,0
4021,5,13,2016,,,1,,1,1,2016,1,30000,15,2,1,1,0
4027,1,8,1998,,,1,,1,1,1998,2,10000,7,2,4,1,0
4031,1,8,2010,,,1,,1,1,2010,4,11000,28,2,2,2,0
4031,2,3,2010,,,1,,2,1,2011,2,14000,30,3,2,2,0
4034,1,10,2015,,,1,,1,2,2015,5,0,18,3,1,1,0
4034,2,10,2015,,,1,,1,2,2015,5,20000,18,3,1,1,0
4034,3,10,2015,,,1,,1,2,2015,5,20000,18,3,1,1,0
4034,4,10,2015,,,1,,1,2,2015,5,20000,18,3,1,1,0
4034,5,10,2015,,,1,,1,2,2015,5,20000,18,3,1,1,0
4037,1,3,2005,,,1,,1,2,2005,2,15000,22,3,1,2,0
4037,2,8,2005,,,1,,2,2,2005,3,15000,17,3,1,5,0
4044,1,3,2006,,,1,,1,1,2006,4,20000,25,2,2,2,0
4044,2,12,2006,,,1,,1,1,2006,4,12000,20,2,7,2,0
4044,3,2,2006,,,1,,1,2,2006,1,5000,25,2,2,1,0
4044,4,3,2007,,,1,,1,1,2008,4,10000,25,2,2,1,0
4045,1,7,2014,,,1,,2,1,2014,3,20000,22,2,1,2,0
4045,2,3,2015,,,1,,1,2,2015,3,12000,30,2,1,3,0
4045,3,11,2015,,,1,,1,1,2015,1,32000,14,3,1,1,0
4046,1,2,2016,,,1,,2,1,2015,1,7000,21,2,6,2,0
4046,2,3,2015,,,1,,2,1,2015,3,8000,22,2,6,2,0
4050,1,2,2007,,,2,,3,1,2016,1,15000,40,3,1,1,0
4051,1,8,2013,,,1,,1,2,2013,4,6000,22,4,1,3,0
4051,2,11,2001,,,1,,1,1,2000,4,8000,18,4,3,2,0
4051,3,11,2002,,,1,,1,1,2001,4,4500,18,4,3,2,0
4051,4,11,2007,,,1,,1,1,2006,4,12000,16,3,1,2,0
4051,5,9,1998,,,5,,1,2,1997,4,2500,16,4,2,5,0
4052,1,3,2007,,,1,,1,1,2006,4,8000,25,2,2,3,0
4055,1,4,2015,,,9,,1,1,2015,1,10000,7,3,1,2,1
4055,2,4,2007,,,1,,3,1,2007,2,5000,22,3,2,2,1
4056,1,11,2013,,,1,,1,2,2013,2,20000,15,2,2,1,0
4056,2,9,2015,,,1,,1,1,2015,3,25000,18,3,2,2,0
4056,3,12,2016,,,1,,1,1,2016,4,20000,35,4,1,2,0
4056,4,2,2015,,,1,,1,1,2015,2,15000,32,4,1,2,0
4056,5,2,2016,,,2,,1,1,2016,1,1200,45,4,2,2,0
4058,1,5,2001,,,1,,3,2,2016,2,1000,30,2,1,2,0
4058,2,8,2002,,,1,,3,2,2013,3,20000,19,2,1,2,0
4059,1,4,2016,,,1,,2,1,2016,2,5000,20,2,1,3,0
4063,1,2,2012,,,1,,3,1,2008,2,5,21,2,2,1,0
4063,2,2,2012,,,1,,3,1,2012,2,1000,21,2,2,1,0
4063,3,2,2012,,,1,,3,1,2001,3,12000,21,2,2,2,0
4068,1,3,2016,,,1,,2,1,2016,4,15000,28,2,1,6,0
4068,2,6,2012,,,1,,1,2,2012,1,8000,25,3,1,2,0
4068,3,8,2008,,,1,,1,1,2008,1,12000,18,2,1,2,0
4068,4,6,2014,,,1,,1,2,2014,4,8000,20,3,1,2,0
4070,1,3,2012,,,2,,1,2,2012,2,10000,50,2,1,2,0
4070,2,8,2010,,,1,,1,2,2009,3,10000,30,2,1,2,0
4070,3,9,2009,,,1,,1,2,2009,2,5000,20,4,1,5,0
4071,1,11,2006,,,5,,1,1,2006,1,12000,18,1,3,1,0
4071,2,3,2010,,,1,,3,2,2016,1,12000,20,4,2,3,0
4071,3,3,2005,,,1,,3,2,2013,1,15000,20,1,4,2,0
4073,1,2,2016,,,2,,2,1,2016,3,16000,30,2,1,2,1
4073,2,7,2016,,,2,,2,1,2016,2,17800,32,2,1,2,1
4073,3,10,2016,,,1,,2,1,2016,2,15000,30,2,1,2,1
4073,4,6,2016,,,3,,2,1,2016,1,16000,44,2,1,2,1
4073,5,6,2016,,,2,,2,1,2016,4,12000,55,2,1,2,1
4079,1,12,2015,,,1,,1,2,2015,3,12000,20,2,2,1,0
4081,1,3,2016,,,1,,2,1,2016,2,5000,20,2,6,3,0
4081,2,3,2013,,,1,,2,1,2013,1,6000,25,1,6,5,0
4081,3,3,2011,,,1,,2,2,2011,2,6000,25,1,2,2,0
4081,4,3,2008,,,1,,1,2,2008,2,10000,25,1,2,1,0
4081,5,3,2005,,,1,,1,1,2005,2,15000,25,1,1,1,0
4082,1,4,2016,,,9,,1,1,2016,4,10000,50,4,1,3,1
4082,2,7,2005,,,1,,1,2,2004,1,5000,16,1,1,3,1
4083,1,11,2006,,,1,,3,1,2009,1,25000,12,3,1,5,0
4084,1,8,2005,,,1,,3,2,2010,2,15000,17,2,2,1,0
4084,2,9,2016,,,1,,1,2,2016,4,15000,26,4,2,3,0
4084,3,11,2016,,,5,,1,1,2016,1,20000,20,4,2,1,0
4085,1,8,2015,,,1,,1,1,2010,1,12000,24,2,1,3,0
4085,2,2,2012,,,5,,1,1,2012,3,10000,35,1,1,3,0
4085,3,11,2005,,,1,,1,1,2005,2,5000,12,3,2,5,0
4086,1,4,2016,,,1,,1,1,2016,3,4455,12,2,2,3,0
4090,1,9,2017,,,1,,1,2,2016,1,6000,16,5,-1,5,0
4090,2,13,2017,,,1,,1,2,2016,1,5000,18,4,4,5,0
4090,3,3,2017,,,1,,1,2,2016,1,7000,26,4,1,2,0
4091,1,3,2000,,,1,,1,1,2009,2,2500,20,3,1,2,0
4092,1,2,2007,,,2,,1,1,2006,1,16000,45,2,7,6,0
4092,2,11,2005,,,1,,1,1,2004,4,5000,18,2,7,6,0
4093,1,8,2006,,,2,,1,2,2007,3,12000,26,1,2,3,0
4094,1,4,2003,,,1,,1,1,2002,3,25000,22,2,3,3,0
4096,1,3,2016,,,2,,1,1,2016,3,7500,28,4,2,3,0
4096,2,13,2006,,,1,,3,1,2013,2,2000,14,1,2,1,0
4099,1,8,2016,,,1,,1,1,2015,4,11000,30,4,2,6,0
4106,1,8,2017,,,1,,1,1,2016,1,15000,25,4,1,3,0
4108,1,4,2015,,,1,,1,2,2014,5,24000,24,2,1,3,0
4108,2,4,2016,,,1,,1,2,2015,5,20000,24,2,1,3,0
4108,3,8,2015,,,1,,1,1,2014,5,18000,22,2,1,2,0
4108,4,11,2014,,,1,,1,1,2014,5,15000,15,2,2,1,0
4108,5,13,2017,,,1,,2,2,2016,5,12000,15,3,1,2,0
4111,1,1,2005,,,1,,3,2,2016,3,0,35,5,-1,6,0
4111,2,3,2005,,,1,,3,2,2015,2,0,35,5,-1,6,0
4111,3,3,2005,,,1,,3,1,2015,3,30000,30,5,-1,3,0
4111,4,13,2003,,,1,,3,2,2013,3,5000,25,3,2,6,0
4111,5,11,2009,,,1,,3,2,2013,1,100,15,5,-1,6,0
4112,1,8,2008,,,1,,3,1,2013,3,22000,28,1,2,6,0
4117,1,7,2013,,,1,,3,2,2015,1,10000,16,4,1,3,0
4117,2,9,1999,,,1,,3,2,1999,4,7000,10,5,-1,1,0
4121,1,7,2015,,,1,,2,1,2015,2,7000,30,1,1,2,0
4123,1,11,2013,,,1,,1,1,2014,3,32000,17,3,2,6,0
4123,2,9,2012,,,1,,1,1,2012,2,20000,16,2,2,6,0
4123,3,2,2015,,,1,,3,1,2014,4,18000,26,3,2,2,0
4123,4,13,2014,,,1,,1,1,2014,2,40000,18,2,2,1,0
4123,5,4,2008,,,1,,3,1,2010,5,12000,23,5,-1,6,0
4125,1,8,2017,,,2,,1,1,2016,4,7000,32,3,1,4,0
4125,2,8,2017,,,4,,1,1,2016,2,12000,38,3,1,3,0
4126,1,2,2000,,,1,,3,1,2003,3,12000,22,1,7,6,0
4127,1,8,1997,,,1,,3,2,2008,5,8000,17,2,2,5,0
4127,2,9,2008,,,1,,3,2,2012,5,8000,21,3,2,5,0
4129,1,11,2004,,,1,,3,1,2012,4,5500,17,1,2,5,0
4130,1,2,2015,,,9,,1,2,2014,1,5000,105,1,2,3,1
4130,2,4,2012,,,1,,1,1,2012,3,12000,15,1,2,2,1
4131,1,2,2008,,,2,,3,1,2015,4,11000,43,5,-1,4,0
4132,1,5,2013,,,1,,1,1,2013,5,1500,17,4,1,5,0
4136,1,4,1993,,,1,,4,2,2000,2,2000,22,5,-1,2,0
4136,2,11,1997,,,1,,3,2,2000,2,10000,18,5,-1,1,0
4138,1,13,2011,,,1,,3,2,2012,5,25000,18,1,1,5,0
4138,2,13,2014,,,1,,3,1,2013,5,25000,18,1,5,5,0
4138,3,13,2015,,,1,,3,1,2016,2,25000,18,4,1,5,0
4139,1,4,2007,,,1,,1,2,2008,2,10000,24,1,2,3,0
4139,2,8,2008,,,1,,3,2,2015,2,10000,22,2,2,2,0
4139,3,10,1998,,,1,,3,2,2003,1,8000,18,1,2,1,0
4142,1,3,1998,,,1,,3,1,2013,2,100000,26,1,4,1,0
4144,1,2,2005,,,1,,4,1,2013,5,10000,22,2,1,4,0
4145,1,13,2017,,,2,,1,1,2016,1,12000,20,3,1,1,0
4145,2,3,2016,,,1,,1,2,2015,3,10000,28,3,2,2,0
4145,3,11,2016,,,5,,1,2,2014,2,10000,30,2,2,2,0
4145,4,1,2016,,,1,,2,2,2015,4,10000,27,2,1,2,0
4145,5,8,2016,,,2,,4,2,2015,2,12000,26,3,1,3,0
4148,1,2,2008,,,1,,1,2,2008,1,10000,32,4,2,4,0
4149,1,10,1995,,,1,,1,1,1995,4,25000,19,3,1,2,0
4150,1,2,2015,,,1,,1,1,2015,2,7500,25,4,1,2,0
4150,2,10,1984,,,1,,3,2,2008,2,3000,20,2,2,2,0
4151,1,3,2017,,,1,,2,1,2016,1,5000,19,3,1,4,0
4152,1,8,2010,,,1,,1,1,2010,3,12000,17,2,1,6,0
4155,1,13,1995,,,1,,3,2,2016,4,5000,15,2,2,5,0
4155,2,2,2016,,,1,,1,2,2016,3,2000,25,4,1,2,0
4155,3,9,2016,,,1,,1,1,2016,3,2000,25,4,1,2,0
4168,1,8,2005,,,1,,1,2,2005,4,7000,23,4,1,2,0
4169,1,2,2014,,,1,,1,2,2014,1,20520,24,1,1,6,0
4169,2,3,2014,,,1,,1,1,2014,1,35000,20,1,1,3,0
4169,3,8,2016,,,1,,1,2,2016,3,21000,18,2,1,2,0
4169,4,8,2015,,,1,,1,1,2015,3,24000,15,1,1,2,0
4169,5,8,2017,,,1,,1,1,2016,4,3500,15,2,1,2,0
4173,1,2,2017,,,1,,2,1,2016,1,12000,28,3,1,6,0
4177,1,2,2004,,,1,,3,1,2014,2,20000,24,2,2,6,0
4179,1,3,2010,,,1,,2,1,2010,2,12000,28,3,2,3,0
4185,1,4,2003,,,1,,1,1,2003,4,8000,15,3,1,1,0
4189,1,3,1994,,,1,,3,2,2002,2,13000,28,1,4,1,0
4191,1,2,2005,,,1,,1,2,2004,1,18000,28,1,2,5,0
4193,1,3,2016,,,1,,1,1,2016,3,3500,25,4,1,2,0
4194,1,2,2014,,,2,,3,1,2016,3,20000,50,1,1,6,0
4194,2,2,2013,,,2,,3,2,2016,3,20000,50,1,1,6,0
4197,1,12,2014,,,1,,2,1,2014,1,12000,15,2,2,5,0
4198,1,7,2013,,,1,,3,1,2016,2,10000,20,4,1,1,0
4200,1,3,2013,,,1,,1,2,2013,4,20000,25,1,2,3,0
4200,2,8,2014,,,1,,1,1,2014,3,20000,22,3,2,3,0
4200,3,11,2014,,,1,,1,1,2014,2,30000,16,4,2,1,0
4200,4,4,2016,,,1,,1,2,2016,4,12000,22,4,2,3,0
4200,5,11,2016,,,5,,1,1,2016,3,20000,18,4,2,1,0
4210,1,5,2015,,,1,,2,1,2015,2,8000,20,2,1,6,0
4210,2,9,2015,,,1,,2,1,2015,2,8000,15,2,1,6,0
4211,1,11,2017,,,1,,1,1,2016,1,8000,10,4,2,5,0
4211,2,3,2017,,,1,,2,2,2016,3,12000,28,2,1,6,0
4211,3,3,2016,,,1,,2,2,2015,4,12000,28,1,1,6,0
4211,4,5,2012,,,1,,1,2,2011,4,8000,20,1,2,6,0
4211,5,2,2015,,,1,,3,2,2016,2,4000,32,2,2,2,0
4212,1,2,2015,,,1,,2,2,2015,1,12000,30,3,1,2,0
4212,2,10,2014,,,1,,2,2,2015,1,1200,20,3,1,2,0
4212,3,13,2015,,,1,,1,2,2015,1,15000,23,5,-1,2,0
4212,4,10,2015,,,1,,2,2,2015,1,12000,20,4,1,5,0
4212,5,12,2016,,,1,,2,2,2015,1,15000,23,5,-1,2,0
4215,1,11,2015,,,1,,1,2,2014,2,75000,15,2,2,2,0
4215,2,11,2014,,,1,,1,2,2014,1,50000,15,2,2,2,0
4215,3,8,2013,,,1,,1,2,2013,1,45000,18,2,2,2,0
4215,4,11,2015,,,1,,1,2,2015,3,100000,18,2,2,2,0
4215,5,11,2013,,,5,,1,2,2014,1,50000,15,2,2,2,0
4220,1,12,2016,,,1,,1,1,2016,3,50000,16,4,2,5,0
4220,2,12,2016,,,1,,1,2,2016,3,40000,15,3,2,5,0
4220,3,12,2015,,,1,,1,2,2014,2,40000,15,4,2,5,0
4220,4,12,2014,,,1,,1,2,2014,2,40000,15,3,2,5,0
4220,5,12,2014,,,1,,1,1,2014,2,45000,15,4,1,5,0
4224,1,13,1995,,,1,,3,1,2007,2,7000,16,3,7,5,0
4224,2,11,1997,,,1,,3,2,1995,1,5000,15,2,7,3,0
4228,1,2,2015,,,1,,1,2,2015,2,8000,28,4,2,4,0
4228,2,2,2015,,,1,,1,2,2015,2,8000,28,4,2,4,0
4228,3,8,2015,,,1,,1,2,2015,2,6000,24,4,2,4,0
4228,4,8,2015,,,1,,1,2,2015,2,6000,24,4,2,4,0
4228,5,12,2017,,,1,,1,2,2016,2,6000,22,4,2,2,0
4237,1,8,2014,,,2,,2,1,2014,1,6000,26,3,1,2,0
4239,1,2,2007,,,2,,3,2,2015,3,15000,50,2,2,3,0
4240,1,10,2004,,,1,,1,1,2004,1,8000,28,2,1,4,0
4240,2,9,2016,,,1,,1,1,2016,4,15000,20,2,1,1,0
4241,1,12,1999,,,1,,3,2,2014,2,7000,20,2,4,2,0
4242,1,2,2009,,,1,,1,2,2009,2,10000,22,4,1,4,0
4242,2,8,2015,,,1,,1,2,2014,1,7500,22,4,2,1,0
4242,3,8,2006,,,1,,1,1,2005,1,7200,17,4,1,6,0
4243,1,3,2016,,,1,,1,1,2016,4,30000,28,2,2,4,0
4243,2,3,2015,,,1,,1,1,2015,4,30000,28,1,2,4,0
4243,3,12,2014,,,1,,1,1,2014,5,24000,25,1,2,5,0
4247,1,2,2015,,,2,,1,1,2015,2,10000,45,4,1,2,0
4248,1,10,2007,,,1,,3,1,2010,3,9000,15,1,2,6,0
4250,1,8,2010,,,1,,1,1,2001,3,6000,20,2,1,6,0
4250,2,4,2017,,,1,,2,1,2014,3,12000,30,2,6,6,0
4253,1,2,2016,,,1,,2,1,2016,2,3000,35,2,2,6,0
4255,1,9,2012,,,4,,1,2,2011,1,5000,20,3,1,2,0
4257,1,11,2016,,,1,,2,1,2016,3,20000,18,2,6,4,1
4257,2,2,2015,,,9,,2,1,2015,4,18000,102,2,6,4,1
4260,1,7,2013,,,1,,3,1,2014,2,40000,14,2,2,3,0
4262,1,8,2013,,,1,,1,1,2013,1,12000,26,4,2,2,0
4263,1,12,2015,,,1,,1,2,2015,1,15000,18,3,1,2,0
4263,2,8,2015,,,1,,1,1,2015,2,15000,20,3,1,3,0
4263,3,3,2016,,,1,,1,1,2016,3,20000,18,4,1,2,0
4263,4,12,2014,,,1,,1,2,2014,5,25000,25,2,1,1,0
4267,1,11,2012,,,4,,1,2,2012,5,10000,30,3,2,1,0
4267,2,11,2012,,,4,,1,2,2012,5,10000,30,3,1,1,0
4267,3,11,2012,,,4,,1,2,2012,5,10000,30,3,2,1,0
4267,4,11,2012,,,4,,1,2,2012,5,10000,30,3,2,1,0
4267,5,11,2010,,,4,,1,2,2011,5,10000,30,2,2,1,0
4268,1,3,2017,,,1,,2,1,2016,1,1000,30,2,1,6,0
4271,1,1,2015,,,1,,1,1,2015,1,15000,30,1,1,4,0
4276,1,2,2014,,,1,,1,1,2014,2,30000,30,1,1,2,0
4276,2,2,2014,,,1,,1,1,2014,2,30000,30,1,1,2,0
4276,3,2,2014,,,1,,1,1,2014,2,30000,30,1,1,2,0
4276,4,2,2014,,,1,,1,1,2014,2,30000,32,1,1,3,0
4276,5,2,2015,,,1,,1,1,2015,2,30000,32,1,1,3,0
4279,1,3,2008,,,1,,1,1,2008,3,46000,18,2,1,3,0
4279,2,3,2002,,,1,,1,2,2002,1,32000,15,1,2,3,0
4282,1,1,2016,,,1,,1,1,2016,3,20000,40,4,2,3,0
4282,2,9,2001,,,1,,1,1,2001,4,10000,13,1,2,3,0
4282,3,11,2000,,,5,,1,1,2000,1,10000,14,3,2,5,0
4282,4,4,2009,,,1,,3,1,2015,1,20000,15,2,2,3,0
4287,1,11,2014,,,1,,1,2,2014,3,13000,21,3,2,1,0
4287,2,8,1998,,,1,,1,1,2008,3,8000,19,1,2,6,0
4287,3,5,2006,,,1,,1,1,2006,3,8000,19,2,2,3,0
4289,1,2,2013,,,2,,3,1,2015,2,18000,42,4,1,2,0
4289,2,2,2011,,,2,,3,1,2014,3,15000,42,3,1,4,0
4292,1,3,1999,,,1,,1,1,1999,1,13000,29,1,2,3,0
4292,2,12,1996,,,1,,3,2,1999,5,12000,18,1,4,1,0
4293,1,3,2015,,,1,,1,1,2015,4,30000,41,4,1,6,0
4294,1,3,2016,,,9,,1,1,2016,4,15000,99,4,1,2,1
4294,2,11,2013,,,1,,3,2,2015,3,12000,18,3,4,1,1
4294,3,8,2014,,,1,,2,2,2013,4,18000,22,2,6,2,1
4294,4,4,2010,,,1,,2,1,2010,1,12000,16,3,2,3,1
4294,5,8,2012,,,1,,2,2,2011,5,18000,22,2,2,2,1
4301,1,12,2000,,,1,,3,2,2000,1,20000,28,2,2,5,0
4301,2,9,2000,,,1,,3,2,2000,1,30000,14,3,2,6,0
4303,1,2,2016,,,1,,1,2,2016,3,10000,20,4,2,2,0
4303,2,3,2013,,,1,,1,2,2013,2,10000,25,5,-1,2,0
4303,3,2,2012,,,1,,1,1,2012,5,5000,25,1,2,2,0
4303,4,2,2012,,,1,,1,1,2012,5,5000,25,2,2,2,0
4303,5,2,2012,,,1,,1,2,2012,5,3000,25,1,2,2,0
4306,1,7,2012,,,1,,3,2,2014,2,14000,22,2,1,1,0
4306,2,3,2014,,,1,,1,1,2013,1,10000,22,2,1,2,0
4306,3,10,2010,,,1,,3,2,2014,1,12000,22,3,1,1,0
4307,1,9,2000,,,1,,1,1,2000,4,3500,20,2,2,1,0
4307,2,13,1998,,,1,,3,2,2002,2,300,15,2,1,1,0
4324,1,4,2016,,,1,,1,1,2015,1,14000,25,3,1,1,1
4324,2,11,2012,,,1,,1,1,2012,2,18000,22,3,2,1,1
4324,3,3,2014,,,2,,2,1,2014,2,15000,18,3,1,2,1
4324,4,2,2016,,,3,,1,1,2016,1,12000,45,4,1,2,1
4324,5,3,2014,,,1,,2,1,2014,2,14000,23,3,1,2,1
4325,1,3,2003,,,1,,3,1,2012,4,22,22,2,1,6,0
4328,1,6,2008,,,1,,1,2,2008,2,7500,25,2,1,5,0
4329,1,11,2014,,,5,,1,2,2014,2,15000,18,4,1,2,0
4330,1,8,2014,,,1,,3,1,2016,1,10000,27,3,1,4,0
