sampno,sequence,choice,alt1_fuel,alt1_veh,alt1_year,a1_incentive,a1_fuelavail,a1_fuelavail_loc,alt1_range,alt1_veh_model,alt1_annmain,alt1_cpmile,alt1_mpge,alt1_accel,alt1_refueltime,alt1_trunk,alt1_price,alt2_fuel,alt2_veh,alt2_year,a2_incentive,a2_fuelavail,a2_fuelavail_loc,alt2_range,alt2_veh_model,alt2_annmain,alt2_cpmile,alt2_mpge,alt2_accel,alt2_refueltime,alt2_trunk,alt2_price,alt3_fuel,alt3_veh,alt3_year,a3_incentive,a3_fuelavail,a3_fuelavail_loc,alt3_range,alt3_veh_model,alt3_annmain,alt3_cpmile,alt3_mpge,alt3_accel,alt3_refueltime,alt3_trunk,alt3_price,alt4_fuel,alt4_veh,alt4_year,a4_incentive,a4_fuelavail,a4_fuelavail_loc,alt4_range,alt4_veh_model,alt4_annmain,alt4_cpmile,alt4_mpge,alt4_accel,alt4_refueltime,alt4_trunk,alt4_price
1106,6,1,1,8,2012,0,3,1,292,40,337.5,32.33,18.0,5.3,4,38.0,16100,7,10,2015,0,10,1,200,4,588.0,23.92,24.0,9.9,16,10.0,21800,4,8,2012,0,7,1,218,4,338.0,38.73,11.0,5.3,4,38.0,16800,1,1,2012,0,3,1,399,127,383.0,17.64,33.0,7.5,3,10.0,7200
1106,7,2,1,8,2012,0,10,1,308,50,562.5,9.7,18.0,5.3,4,30.0,12000,1,8,2009,0,3,1,389,34,563.0,7.28,24.0,5.3,3,38.0,7700,9,6,2012,0,0,3,100,1,285.0,11.03,76.0,10.1,11,10.0,17100,5,9,2016,0,3,1,428,2,534.0,12.61,18.0,5.3,2,21.0,47000
1106,8,4,1,8,2012,0,10,1,405,50,337.5,23.28,25.0,9.3,1,38.0,16100,6,1,2016,0,10,1,525,1,304.0,11.74,53.0,12.5,2,9.0,15600,4,2,2009,0,7,1,198,3,319.0,7.99,16.0,6.5,2,17.0,4800,2,8,2010,0,7,1,393,4,538.0,25.3,23.0,10.0,3,34.0,15900
1106,1,1,1,8,2012,0,7,1,495,58,337.5,17.46,25.0,9.3,4,30.0,12000,2,13,2009,0,10,1,446,4,669.0,25.68,17.0,13.7,3,109.0,8900,7,8,2016,7,5,1,150,2,338.0,20.5,21.0,9.3,16,24.0,27000,4,10,2014,0,3,1,342,4,423.0,22.42,19.0,5.9,1,13.0,14200
1106,2,1,1,8,2012,0,3,1,436,31,495.0,19.84,22.0,9.3,4,30.0,16100,1,11,2009,0,3,1,578,19,675.0,19.84,22.0,9.4,2,16.0,6100,9,8,2016,1,5,1,80,2,446.0,14.71,76.0,4.9,12,28.0,42200,7,12,2012,0,10,1,200,1,387.0,7.18,24.0,5.9,16,26.0,13600
1106,3,3,1,8,2012,0,7,1,243,58,337.5,38.8,15.0,9.3,4,31.0,16100,4,11,2015,0,10,1,383,35,486.0,25.06,17.0,5.4,3,17.0,15600,2,7,2012,0,3,1,550,2,569.0,23.28,25.0,10.6,4,18.0,16300,1,6,2015,0,5,1,422,30,531.0,24.25,24.0,6.5,2,15.0,12100
1106,4,3,1,8,2012,0,5,1,416,50,562.5,19.84,22.0,5.3,3,30.0,16100,4,7,2012,0,7,1,380,2,528.0,10.65,20.0,5.8,2,21.0,17700,1,6,2009,0,3,1,405,16,468.0,18.98,23.0,6.5,2,15.0,5400,6,8,2016,0,10,1,756,2,387.0,14.19,40.0,6.0,4,33.0,45000
1107,1,3,3,8,2016,6,15,1,775,2,562.5,5.82,41.0,4.9,8,22.0,60000,3,6,2016,0,20,1,1008,2,531.0,3.98,60.0,10.1,6,12.0,37500,6,8,2016,0,7,1,756,4,473.0,4.67,40.0,6.0,1,25.0,41400,7,12,2016,0,15,1,200,1,323.0,24.96,23.0,5.9,13,27.0,48500
1107,2,1,3,8,2016,9,0,3,664,1,495.0,9.71,41.0,4.9,6,24.0,46500,6,3,2016,0,5,1,677,1,304.0,4.55,41.0,10.3,4,12.0,43600,7,6,2016,9,10,1,150,1,319.0,9.26,31.0,6.5,16,11.0,26000,4,8,2016,0,10,1,396,8,405.0,10.65,20.0,5.3,3,31.0,40100
1107,3,2,3,8,2016,6,5,1,529,2,337.5,28.43,28.0,4.9,8,24.0,53500,9,8,2016,3,10,1,80,1,446.0,9.75,86.0,8.9,9,28.0,75000,2,5,2016,0,7,1,479,2,844.0,15.05,29.0,8.1,2,11.0,49000,5,12,2016,0,5,1,399,1,538.0,27.02,21.0,9.9,4,35.0,39900
1107,4,1,3,8,2016,5,0,2,535,1,337.5,24.12,33.0,8.9,7,29.0,60000,9,5,2016,1,5,1,100,2,576.0,12.85,87.0,3.3,10,9.0,68600,2,7,2013,0,5,1,651,2,569.0,9.39,31.0,10.6,2,23.0,22000,5,13,2014,0,5,1,656,1,504.0,15.14,25.0,12.7,3,99.0,22900
1107,5,1,3,8,2016,1,10,1,664,2,405.0,5.82,41.0,8.9,7,29.0,60000,1,11,2016,0,7,1,315,29,486.0,20.79,14.0,9.4,2,16.0,24100,5,12,2016,0,3,1,648,4,387.0,8.64,36.0,5.9,4,43.0,44700,3,8,2016,3,10,1,745,4,495.0,5.19,46.0,4.9,5,30.0,53500
1107,6,1,3,8,2016,8,15,1,454,2,405.0,28.43,28.0,8.9,7,22.0,40000,2,8,2016,0,7,1,473,2,387.0,6.98,25.0,6.0,2,33.0,41500,7,4,2016,7,5,1,300,1,349.0,23.92,18.0,5.0,16,9.0,43700,3,12,2016,3,10,1,836,4,387.0,18.09,44.0,9.5,5,32.0,52200
1107,7,4,3,8,2016,5,10,1,775,1,562.5,19.41,41.0,8.9,6,24.0,46500,2,4,2016,0,5,1,491,1,550.0,22.38,26.0,5.7,1,16.0,48400,5,3,2016,0,3,1,441,9,323.0,27.02,28.0,5.5,4,14.0,28000,3,8,2016,1,10,1,812,2,338.0,19.41,41.0,8.9,5,30.0,40000
1107,8,1,3,8,2016,3,20,1,787,4,337.5,12.98,46.0,8.9,7,30.0,46500,3,13,2016,3,0,2,688,1,504.0,23.88,25.0,12.1,5,100.0,33800,8,8,2016,8,15,1,200,4,563.0,10.25,28.0,6.0,14,18.0,42900,1,2,2016,0,7,1,339,259,319.0,10.03,29.0,10.5,1,17.0,19400
1108,1,1,1,4,2016,0,7,1,396,50,581.25,29.1,20.0,9.0,4,16.0,25600,4,4,2016,0,3,1,284,3,512.0,21.3,15.0,9.0,1,16.0,40400,2,3,2014,0,5,1,792,15,446.0,12.13,48.0,10.3,4,16.0,22600,1,6,2013,0,5,1,418,29,468.0,20.07,29.0,10.5,2,16.0,17500
1108,2,1,1,4,2016,0,5,1,564,31,581.25,17.64,33.0,5.0,2,15.0,29800,10,4,2016,9,10,1,300,1,419.0,34.2,66.0,4.6,14,11.0,76800,5,13,2016,0,3,1,788,1,420.0,25.23,30.0,8.7,1,134.0,29800,3,3,2016,0,0,3,570,5,323.0,14.93,40.0,9.1,5,14.0,28800
1108,3,2,1,4,2016,0,5,1,653,58,348.75,17.64,33.0,9.0,2,15.0,29800,3,4,2016,0,10,1,872,1,581.0,7.8,51.0,4.6,7,11.0,41700,1,11,2016,0,10,1,570,29,405.0,24.25,24.0,5.4,1,13.0,32000,9,7,2016,4,0,2,100,4,473.0,12.29,91.0,5.4,12,15.0,62000
1108,4,1,1,4,2016,0,5,1,454,31,348.75,12.13,24.0,9.0,3,16.0,38400,1,3,2014,0,3,1,486,234,387.0,8.08,36.0,5.5,4,14.0,12100,6,4,2016,0,7,1,752,1,396.0,7.07,44.0,5.7,2,12.0,49700,4,8,2016,0,3,1,396,8,495.0,15.98,20.0,5.3,3,38.0,26500
1108,5,2,1,4,2016,0,10,1,324,31,581.25,29.1,20.0,5.0,1,20.0,38400,5,9,2016,0,10,1,563,1,437.0,24.88,25.0,5.3,3,21.0,57300,3,13,2016,6,20,1,1128,4,420.0,19.41,41.0,12.1,7,100.0,34700,1,4,2014,0,7,1,325,56,349.0,30.63,19.0,5.0,4,19.0,17400
1108,6,3,1,4,2016,0,5,1,475,31,418.5,12.13,24.0,5.0,1,15.0,38400,2,10,2016,0,10,1,540,2,563.0,9.7,30.0,10.7,1,11.0,20500,1,4,2016,0,7,1,564,50,419.0,8.82,33.0,5.0,2,19.0,38400,9,2,2016,1,15,1,150,1,347.0,4.9,114.0,6.1,9,10.0,25900
1108,7,1,1,4,2016,0,7,1,410,58,418.5,12.13,24.0,9.0,2,20.0,38400,3,12,2015,0,15,1,638,4,323.0,8.23,29.0,5.5,6,26.0,25900,1,8,2016,0,5,1,259,45,495.0,18.19,16.0,5.3,1,38.0,37900,9,4,2016,3,0,2,100,2,374.0,7.17,78.0,4.6,11,10.0,44800
1108,8,1,1,4,2016,0,5,1,548,40,581.25,15.05,29.0,5.0,1,20.0,34200,7,7,2016,2,10,1,150,2,432.0,23.92,18.0,9.8,13,16.0,41100,4,4,2016,0,7,1,495,3,512.0,8.52,25.0,9.0,1,20.0,31300,1,5,2016,0,3,1,363,121,781.0,19.84,22.0,3.5,1,12.0,38900
1110,1,1,1,12,2016,0,3,1,374,10,322.5,17.12,17.0,9.9,3,43.0,36000,3,11,2016,1,20,1,1128,2,675.0,9.71,41.0,5.0,7,12.0,43600,1,1,2013,0,5,1,228,131,383.0,12.65,23.0,7.5,1,10.0,9700,2,12,2016,0,5,1,703,2,304.0,7.86,37.0,6.7,2,30.0,30000
1110,2,1,1,12,2016,0,7,1,550,12,387.0,11.64,25.0,5.9,2,44.0,36000,1,8,2016,0,3,1,421,65,563.0,11.19,26.0,9.3,3,31.0,41400,10,1,2016,5,5,1,300,1,468.0,55.74,54.0,11.0,13,8.0,43000,5,12,2016,0,7,1,589,1,538.0,12.2,31.0,5.9,2,35.0,28800
1110,3,1,1,12,2016,0,10,1,441,12,473.0,13.86,21.0,9.9,2,44.0,32100,5,11,2016,0,7,1,675,2,405.0,12.61,30.0,5.4,2,14.0,41900,3,12,2016,8,20,1,756,2,473.0,22.11,36.0,5.5,8,26.0,33600,1,9,2013,0,10,1,383,3,534.0,17.12,17.0,5.3,1,21.0,26700
1110,4,1,1,12,2016,0,5,1,551,12,537.5,6.02,29.0,5.9,4,35.0,36000,5,5,2016,0,10,1,627,2,888.0,5.97,38.0,7.5,4,13.0,34000,3,12,2015,0,15,1,1078,4,387.0,12.18,49.0,9.5,6,33.0,42300,1,7,2013,0,10,1,506,35,432.0,7.59,23.0,5.8,2,22.0,19800
1110,5,1,1,12,2016,0,10,1,306,10,473.0,34.24,17.0,9.9,2,33.0,24000,5,8,2016,0,3,1,548,3,563.0,16.09,29.0,5.3,1,31.0,44300,3,5,2016,7,0,2,504,1,533.0,18.66,32.0,7.3,5,7.0,59400,1,12,2016,0,3,1,525,10,323.0,23.28,25.0,9.9,4,44.0,36000
1110,6,1,1,12,2016,0,3,1,306,10,473.0,10.27,17.0,9.9,3,33.0,24000,4,11,2013,0,5,1,263,43,405.0,21.3,10.0,9.4,3,16.0,19100,1,1,2016,0,3,1,335,74,383.0,6.02,29.0,11.5,3,14.0,19200,6,12,2016,0,10,1,494,2,365.0,7.18,26.0,10.7,3,38.0,34800
1110,7,1,1,12,2016,0,3,1,399,12,387.0,20.79,21.0,5.9,1,33.0,24000,9,1,2016,9,0,2,80,6,481.0,2.58,130.0,7.0,12,9.0,33500,7,12,2016,7,5,1,300,2,538.0,16.56,26.0,5.9,14,26.0,31200,3,3,2016,7,0,2,1089,3,538.0,3.62,66.0,5.1,8,14.0,36200
1110,8,2,1,12,2016,0,3,1,378,12,322.5,13.86,21.0,5.9,3,35.0,24000,1,12,2016,0,3,1,525,8,387.0,11.64,25.0,9.9,1,35.0,24000,2,9,2016,0,5,1,715,8,414.0,11.19,26.0,10.0,2,18.0,50500,7,13,2016,7,20,1,150,1,700.0,44.15,13.0,12.7,14,59.0,35200
1113,5,1,4,11,2016,0,5,1,428,28,675.0,7.1,18.0,9.4,2,16.0,32100,2,11,2016,0,3,1,736,4,464.0,14.08,31.0,6.1,3,11.0,38200,5,5,2014,0,5,1,363,1,533.0,25.79,22.0,3.5,1,13.0,23200,4,10,2016,0,10,1,360,2,353.0,6.39,20.0,9.9,3,17.0,27800
1113,6,1,4,11,2016,0,5,1,341,34,486.0,16.38,13.0,9.4,4,16.0,32100,4,1,2016,0,7,1,314,20,383.0,7.1,30.0,11.5,4,10.0,14800,6,11,2016,0,5,1,736,2,644.0,12.2,31.0,6.1,4,15.0,49700,1,13,2016,0,7,1,404,4,616.0,17.12,17.0,12.7,1,128.0,26600
1113,7,3,4,11,2016,0,3,1,309,34,405.0,32.77,13.0,5.4,4,14.0,36000,6,9,2016,0,10,1,825,1,506.0,7.57,30.0,6.0,1,14.0,49500,1,11,2016,0,5,1,468,18,594.0,10.27,17.0,5.4,2,13.0,22900,5,6,2016,0,5,1,669,2,468.0,5.98,38.0,10.5,3,19.0,22800
1113,8,4,4,11,2016,0,5,1,358,22,486.0,16.38,13.0,5.4,1,14.0,27900,7,9,2013,0,15,1,150,1,534.0,16.88,17.0,9.3,14,10.0,29300,4,5,2014,0,7,1,205,1,888.0,16.38,13.0,7.5,1,10.0,20400,5,11,2016,0,5,1,675,3,675.0,15.55,30.0,9.4,3,14.0,27400
1113,1,1,4,11,2016,0,5,1,495,22,486.0,17.75,18.0,9.4,3,16.0,32100,9,5,2016,0,0,2,150,1,480.0,3.86,87.0,3.3,10,7.0,65000,3,7,2016,7,15,1,609,2,360.0,27.45,29.0,9.4,6,20.0,41200,7,11,2016,9,20,1,150,2,675.0,19.13,15.0,5.4,13,10.0,34600
1113,2,1,4,11,2016,0,5,1,473,22,486.0,7.1,18.0,9.4,2,17.0,36000,2,12,2013,0,7,1,589,1,365.0,14.08,31.0,6.7,4,36.0,23000,7,11,2016,0,20,1,150,2,486.0,11.48,15.0,5.4,13,8.0,29800,4,10,2016,0,7,1,252,3,353.0,10.65,12.0,9.9,4,13.0,24800
1113,3,1,4,11,2016,0,3,1,360,40,405.0,13.31,16.0,9.4,4,16.0,27900,7,11,2016,2,20,1,250,4,405.0,9.06,19.0,9.4,14,8.0,44700,4,4,2016,0,10,1,340,3,581.0,11.83,18.0,9.0,4,16.0,43300,9,5,2016,0,0,3,150,1,800.0,5.68,59.0,7.3,9,7.0,65000
1113,4,1,4,11,2016,0,3,1,420,28,594.0,26.63,16.0,5.4,2,16.0,36000,4,2,2014,0,7,1,396,4,468.0,14.69,29.0,6.5,1,13.0,15200,9,7,2016,9,0,3,300,1,473.0,6.1,55.0,9.4,12,19.0,66500,3,11,2016,5,5,1,656,4,405.0,31.84,25.0,5.0,7,10.0,37200
1114,1,1,1,11,2014,0,3,1,450,23,675.0,21.83,20.0,9.4,2,16.0,14800,1,13,2016,0,3,1,551,6,700.0,20.79,21.0,8.7,2,134.0,19500,9,5,2013,0,0,2,300,1,800.0,5.95,94.0,3.3,12,9.0,14900,5,11,2011,0,7,1,440,4,594.0,19.44,16.0,9.4,4,13.0,8700
1114,2,3,1,11,2014,0,5,1,368,18,486.0,20.79,14.0,5.4,3,17.0,11500,5,9,2012,0,5,1,604,4,364.0,13.52,23.0,9.3,3,17.0,20300,3,11,2014,0,5,1,963,1,594.0,11.37,35.0,9.0,8,10.0,13800,1,12,2016,0,5,1,462,10,538.0,13.86,21.0,5.9,3,35.0,13400
1114,3,1,1,11,2014,0,10,1,546,34,594.0,25.3,23.0,5.4,3,16.0,9900,1,2,2016,0,5,1,396,219,531.0,20.07,29.0,10.5,2,13.0,12000,10,10,2014,0,5,1,300,2,353.0,59.02,51.0,5.5,14,8.0,15000,5,11,2014,0,7,1,525,2,675.0,37.82,20.0,9.4,4,17.0,15800
1114,4,2,1,11,2014,0,5,1,380,23,594.0,10.91,16.0,5.4,4,14.0,14800,1,11,2016,0,3,1,578,34,405.0,8.31,21.0,5.4,3,13.0,15100,9,9,2014,0,0,2,80,1,544.0,9.06,37.0,8.9,9,11.0,34100,7,8,2016,2,10,1,300,1,405.0,25.32,17.0,9.3,13,18.0,23300
1114,5,1,1,11,2014,0,3,1,604,34,486.0,18.98,23.0,5.4,2,17.0,9900,2,10,2016,0,10,1,735,4,405.0,12.47,35.0,6.7,2,11.0,18800,7,11,2014,0,20,1,200,2,486.0,9.57,18.0,5.4,15,8.0,19300,4,12,2014,0,5,1,462,3,323.0,20.29,21.0,5.9,2,44.0,15800
1114,6,4,1,11,2014,0,3,1,315,23,594.0,31.18,14.0,5.4,1,16.0,11500,3,6,2014,0,5,1,638,1,383.0,5.69,42.0,10.1,5,12.0,13200,1,10,2016,0,5,1,513,17,353.0,16.17,27.0,5.9,3,13.0,12000,2,11,2016,0,10,1,641,4,644.0,16.17,27.0,6.1,1,11.0,18900
1114,7,1,1,11,2014,0,3,1,420,34,486.0,10.91,16.0,5.4,2,17.0,11500,3,11,2014,0,0,3,919,1,405.0,22.74,35.0,9.0,6,12.0,18500,1,10,2012,0,10,1,475,15,353.0,6.98,25.0,5.9,2,17.0,5800,9,4,2014,0,0,3,100,4,457.0,3.23,104.0,8.6,9,10.0,27800
1114,8,1,1,11,2014,0,3,1,475,23,486.0,21.83,20.0,5.4,1,17.0,9900,2,8,2016,0,5,1,567,2,387.0,14.55,30.0,10.0,1,25.0,28900,1,11,2012,0,7,1,358,20,486.0,33.58,13.0,5.4,2,16.0,11100,9,12,2016,5,0,2,300,2,347.0,16.69,67.0,5.5,11,30.0,27200
1115,1,1,1,11,2016,0,5,1,551,29,675.0,20.79,21.0,5.4,1,14.0,27900,1,10,2016,0,3,1,361,14,423.0,22.97,19.0,9.9,4,13.0,27700,9,2,2016,0,10,1,150,4,481.0,4.9,114.0,6.1,12,10.0,33800,7,11,2016,9,5,1,250,2,594.0,30.21,19.0,5.4,14,8.0,36300
1115,2,1,1,11,2016,0,3,1,540,23,486.0,24.25,24.0,9.4,1,17.0,36000,1,9,2016,0,10,1,550,4,364.0,29.1,20.0,5.3,3,16.0,47900,2,1,2013,0,7,1,356,4,304.0,16.17,36.0,8.5,3,8.0,14300,7,11,2016,7,20,1,200,2,486.0,38.27,15.0,9.4,13,8.0,46900
1115,3,3,1,11,2016,0,10,1,385,18,594.0,31.18,14.0,9.4,2,16.0,24000,4,4,2016,0,5,1,284,3,512.0,14.2,15.0,9.0,2,16.0,35200,1,11,2016,0,3,1,383,29,405.0,25.68,17.0,9.4,1,14.0,32100,8,2,2016,0,15,1,300,2,383.0,5.98,48.0,7.4,14,11.0,25000
1115,4,1,1,11,2016,0,10,1,333,29,675.0,41.57,14.0,9.4,3,17.0,27900,2,11,2016,0,10,1,814,3,567.0,18.77,31.0,6.1,4,14.0,30000,7,10,2016,0,10,1,150,4,353.0,33.76,17.0,5.9,13,8.0,27900,4,5,2013,0,5,1,216,1,533.0,7.99,16.0,7.5,2,10.0,24800
1115,5,1,1,11,2016,0,3,1,499,34,486.0,20.79,21.0,5.4,2,14.0,32100,5,8,2013,0,3,1,435,3,405.0,13.52,23.0,9.3,1,40.0,22500,3,11,2016,6,0,2,594,2,675.0,9.55,25.0,9.0,7,13.0,50400,1,7,2016,0,10,1,588,34,432.0,15.59,28.0,5.8,2,21.0,39900
1115,6,4,1,11,2016,0,3,1,383,34,405.0,10.27,17.0,5.4,4,13.0,32100,2,12,2013,0,10,1,525,2,304.0,6.98,25.0,10.7,3,38.0,20800,7,2,2016,1,20,1,300,1,531.0,5.38,32.0,6.5,14,11.0,25200,4,11,2016,0,7,1,248,34,486.0,11.62,11.0,5.4,4,14.0,37800
1115,7,1,1,11,2016,0,5,1,570,18,675.0,7.28,24.0,9.4,1,13.0,27900,5,9,2016,0,3,1,563,1,437.0,9.09,25.0,9.3,1,22.0,43000,3,11,2016,6,15,1,810,4,486.0,11.06,36.0,5.0,8,12.0,44900,1,12,2013,0,10,1,440,10,538.0,8.73,20.0,9.9,2,35.0,22100
1115,8,1,1,11,2016,0,3,1,385,34,405.0,12.47,14.0,9.4,3,17.0,24000,7,11,2016,8,20,1,150,1,486.0,33.12,13.0,5.4,14,8.0,36300,4,9,2013,0,3,1,203,22,437.0,14.2,9.0,5.3,1,22.0,33200,1,1,2016,0,5,1,418,117,531.0,4.37,40.0,11.5,3,13.0,14800
1119,1,1,9,4,2016,6,5,1,150,1,373.5,17.2,65.0,8.6,12,10.0,80000,1,8,2016,0,10,1,373,55,495.0,25.3,23.0,9.3,4,40.0,52400,7,4,2016,9,10,1,250,2,581.0,19.13,30.0,5.0,15,11.0,79400,3,12,2016,4,5,1,540,2,538.0,26.53,30.0,9.5,7,32.0,54900
1119,2,1,9,4,2016,0,15,1,150,2,518.75,5.18,108.0,4.6,10,10.0,93000,3,3,2015,0,20,1,770,4,323.0,6.98,57.0,9.1,5,14.0,39600,9,13,2014,0,0,2,150,2,455.0,8.6,65.0,12.1,9,90.0,68000,1,4,2014,0,7,1,455,30,349.0,7.59,23.0,9.0,4,20.0,31000
1119,3,1,9,4,2016,6,0,2,150,1,456.5,3.11,108.0,4.6,11,11.0,107000,9,4,2016,3,20,1,100,2,374.0,3.53,95.0,4.6,10,14.0,107000,1,10,2014,0,7,1,506,15,588.0,25.3,23.0,9.9,1,16.0,22000,5,11,2014,0,10,1,630,1,594.0,27.02,28.0,5.4,4,16.0,52000
1119,4,1,9,4,2016,5,15,1,300,1,311.25,5.88,95.0,8.6,12,13.0,93000,9,6,2016,8,15,1,300,1,285.0,6.9,81.0,10.1,12,10.0,74100,1,4,2013,0,7,1,393,47,512.0,12.65,23.0,9.0,4,19.0,27100,5,1,2014,0,7,1,351,4,468.0,10.72,29.0,11.5,3,11.0,28300
1119,5,4,9,4,2016,5,5,1,300,4,373.5,5.16,65.0,8.6,12,14.0,120000,4,9,2014,0,5,1,236,13,437.0,23.67,9.0,5.3,2,22.0,44700,9,6,2016,7,0,2,150,4,475.0,5.01,67.0,10.1,10,14.0,64400,1,4,2016,0,3,1,564,40,349.0,17.64,33.0,5.0,3,20.0,45700
1119,6,1,9,4,2016,0,0,3,300,2,456.5,14.33,78.0,8.6,10,11.0,107000,7,5,2016,0,20,1,250,2,533.0,23.92,24.0,7.5,15,8.0,70000,4,7,2016,0,10,1,286,3,432.0,32.77,13.0,9.8,4,28.0,66400,9,4,2016,3,0,3,300,1,519.0,14.33,78.0,8.6,9,10.0,120000
1119,7,1,9,4,2016,8,20,1,150,4,518.75,10.35,108.0,4.6,12,11.0,93000,2,13,2014,0,3,1,715,2,589.0,22.38,26.0,9.7,1,89.0,32300,9,4,2016,0,10,1,80,1,374.0,14.33,78.0,4.6,9,13.0,107000,1,6,2014,0,10,1,352,23,319.0,29.1,20.0,6.5,3,20.0,35700
1119,8,1,9,4,2016,5,0,3,150,1,456.5,5.16,65.0,4.6,12,10.0,107000,1,4,2013,0,7,1,435,47,419.0,7.59,23.0,5.0,4,16.0,27100,5,2,2016,0,7,1,351,10,468.0,7.57,30.0,10.5,2,17.0,47400,3,1,2016,5,0,3,614,1,531.0,6.42,62.0,7.0,5,10.0,32800
1120,5,1,1,13,2012,0,10,1,605,4,420.0,7.94,22.0,12.7,4,105.0,10700,1,13,2016,0,7,1,446,6,700.0,10.27,17.0,12.7,1,99.0,23100,10,10,2012,0,20,1,300,2,353.0,30.1,50.0,9.5,15,8.0,20600,5,11,2009,0,5,1,420,4,486.0,11.66,16.0,9.4,3,17.0,7400
1120,6,1,1,13,2012,0,10,1,380,3,420.0,27.28,16.0,12.7,4,134.0,12000,4,9,2014,0,10,1,238,25,437.0,31.95,10.0,9.3,1,16.0,24200,1,1,2015,0,3,1,266,136,319.0,18.98,23.0,7.5,2,11.0,7100,8,13,2016,1,20,1,300,1,504.0,11.48,25.0,13.7,13,63.0,34700
1120,7,1,1,13,2012,0,3,1,523,5,616.0,22.97,19.0,8.7,3,134.0,12000,9,10,2012,0,20,1,100,4,468.0,6.9,81.0,9.5,9,9.0,12000,7,13,2015,0,10,1,250,4,616.0,20.5,21.0,12.7,14,59.0,17700,4,9,2016,0,3,1,293,21,606.0,16.38,13.0,9.3,4,21.0,36100
1120,8,1,1,13,2012,0,10,1,358,3,420.0,22.38,13.0,12.7,4,105.0,9300,1,8,2009,0,10,1,277,53,563.0,20.79,14.0,5.3,1,31.0,6800,9,6,2016,0,0,2,300,1,285.0,2.99,112.0,6.1,10,10.0,33600,5,13,2016,0,7,1,618,1,420.0,11.96,26.0,8.7,1,99.0,18500
1120,1,1,1,13,2012,0,7,1,523,4,616.0,9.19,19.0,8.7,3,128.0,12000,9,13,2012,0,15,1,100,2,379.0,13.31,63.0,8.1,11,73.0,14000,5,10,2014,0,10,1,414,1,353.0,9.87,23.0,5.9,3,13.0,12400,3,6,2012,0,15,1,689,1,319.0,5.82,41.0,10.1,7,12.0,13900
1120,2,3,1,13,2012,0,3,1,451,3,420.0,22.97,19.0,8.7,4,134.0,8000,9,9,2012,0,15,1,300,1,392.0,7.62,44.0,8.9,12,15.0,23300,5,13,2015,0,7,1,594,4,616.0,18.66,25.0,8.7,2,128.0,14000,3,8,2016,0,20,1,664,4,495.0,9.71,41.0,8.9,8,30.0,38300
1120,3,1,1,13,2012,0,5,1,605,3,700.0,26.45,22.0,12.7,1,134.0,9300,1,2,2016,0,10,1,478,219,319.0,16.63,35.0,6.5,4,13.0,14200,10,13,2012,0,5,1,150,1,420.0,100.33,30.0,12.1,13,59.0,16000,5,9,2012,0,7,1,385,2,606.0,54.03,14.0,5.3,4,22.0,21400
1120,4,1,1,13,2012,0,5,1,451,5,504.0,22.97,19.0,12.7,1,128.0,12000,3,13,2016,6,0,2,713,1,504.0,19.9,30.0,8.1,8,100.0,21500,1,4,2012,0,10,1,325,40,512.0,22.97,19.0,5.0,3,19.0,10600,10,9,2012,0,5,1,150,1,534.0,30.1,30.0,4.9,15,13.0,35600
1122,3,2,5,13,2014,0,10,1,735,4,504.0,6.66,28.0,8.7,4,99.0,72000,5,8,2012,0,3,1,359,3,563.0,9.82,19.0,9.3,1,40.0,56400,6,13,2016,0,5,1,919,1,482.0,5.33,35.0,13.7,4,84.0,99200,2,9,2012,0,3,1,660,9,575.0,10.1,24.0,10.0,4,18.0,63800
1122,4,4,5,13,2014,0,5,1,735,1,700.0,6.66,28.0,8.7,4,134.0,64200,7,13,2016,10,15,1,150,1,616.0,7.83,22.0,12.7,15,59.0,114900,5,10,2016,0,7,1,380,2,353.0,9.33,20.0,5.9,2,16.0,63200,9,9,2014,0,20,1,100,1,326.0,12.42,45.0,8.9,11,14.0,173100
1122,5,1,5,13,2014,0,3,1,550,1,504.0,23.33,20.0,8.7,1,128.0,64200,4,7,2016,0,5,1,378,3,360.0,20.29,21.0,9.8,2,27.0,79600,2,13,2011,0,10,1,446,1,482.0,19.21,17.0,9.7,1,84.0,48600,5,1,2016,0,3,1,495,4,319.0,9.33,50.0,7.5,1,11.0,50500
1122,6,1,5,13,2014,0,7,1,468,2,420.0,10.98,17.0,12.7,2,99.0,64200,6,6,2016,0,3,1,915,1,300.0,3.59,52.0,7.4,1,16.0,71000,2,13,2014,0,5,1,495,1,589.0,13.48,18.0,13.7,4,109.0,58100,7,4,2016,0,10,1,300,4,349.0,19.57,22.0,9.0,16,9.0,106800
1122,7,4,5,13,2014,0,3,1,656,4,616.0,18.66,25.0,8.7,2,128.0,72000,2,8,2016,0,5,1,581,4,387.0,12.84,34.0,6.0,1,27.0,87100,5,9,2014,0,10,1,630,1,534.0,19.44,24.0,5.3,2,17.0,92000,8,13,2016,10,5,1,300,2,616.0,25.32,17.0,13.7,16,63.0,102800
1122,8,1,5,13,2014,0,10,1,630,2,504.0,22.21,28.0,12.7,4,105.0,48000,9,9,2014,0,20,1,80,4,392.0,20.33,55.0,4.9,9,11.0,115400,3,10,2016,8,5,1,987,2,517.0,8.47,47.0,5.5,7,12.0,84800,1,13,2011,0,10,1,495,3,700.0,26.45,22.0,12.7,1,134.0,30100
